SERNO,RadmonID,MACID,RadiationLevel,Location,Department,RadiationStatus,DateTime,RecordNo,RadmonType,Temperature,BatteryVoltage,BatteryCurrent,Health,DataString,RadiationCPM,Dummy,Mdate
120953,12,NULL,315,Bhabha Point,RSSD,49,6/22/2018 4:38,30710,NULL,NULL,NULL,NULL,NULL," 30710,12,49,315,22/6/2018 4:38:41",NULL,NULL,7/2/2018 22:24
120954,12,NULL,367,Bhabha Point,RSSD,49,6/22/2018 4:40,30711,NULL,NULL,NULL,NULL,NULL," 30711,12,49,367,22/6/2018 4:40:41",NULL,NULL,7/2/2018 22:24
120955,12,NULL,344,Bhabha Point,RSSD,49,6/22/2018 4:42,30712,NULL,NULL,NULL,NULL,NULL," 30712,12,49,344,22/6/2018 4:42:41",NULL,NULL,7/2/2018 22:24
120956,12,NULL,317,Bhabha Point,RSSD,49,6/22/2018 4:44,30713,NULL,NULL,NULL,NULL,NULL," 30713,12,49,317,22/6/2018 4:44:41",NULL,NULL,7/2/2018 22:24
120957,12,NULL,454,Bhabha Point,RSSD,49,6/22/2018 4:46,30714,NULL,NULL,NULL,NULL,NULL," 30714,12,49,454,22/6/2018 4:46:41",NULL,NULL,7/2/2018 22:24
120958,12,NULL,413,Bhabha Point,RSSD,49,6/22/2018 4:48,30715,NULL,NULL,NULL,NULL,NULL," 30715,12,49,413,22/6/2018 4:48:41",NULL,NULL,7/2/2018 22:24
120959,12,NULL,500,Bhabha Point,RSSD,49,6/22/2018 4:50,30716,NULL,NULL,NULL,NULL,NULL," 30716,12,49,500,22/6/2018 4:50:41",NULL,NULL,7/2/2018 22:24
120960,12,NULL,329,Bhabha Point,RSSD,49,6/22/2018 4:52,30717,NULL,NULL,NULL,NULL,NULL," 30717,12,49,329,22/6/2018 4:52:41",NULL,NULL,7/2/2018 22:24
120961,12,NULL,226,Bhabha Point,RSSD,49,6/22/2018 4:54,30718,NULL,NULL,NULL,NULL,NULL," 30718,12,49,226,22/6/2018 4:54:41",NULL,NULL,7/2/2018 22:24
120962,12,NULL,220,Bhabha Point,RSSD,49,6/22/2018 4:56,30719,NULL,NULL,NULL,NULL,NULL," 30719,12,49,220,22/6/2018 4:56:41",NULL,NULL,7/2/2018 22:24
120963,12,NULL,210,Bhabha Point,RSSD,49,6/22/2018 4:58,30720,NULL,NULL,NULL,NULL,NULL," 30720,12,49,210,22/6/2018 4:58:41",NULL,NULL,7/2/2018 22:24
120964,12,NULL,153,Bhabha Point,RSSD,49,6/22/2018 5:00,30721,NULL,NULL,NULL,NULL,NULL," 30721,12,49,153,22/6/2018 5:0:41",NULL,NULL,7/2/2018 22:24
120965,12,NULL,101,Bhabha Point,RSSD,49,6/22/2018 5:02,30722,NULL,NULL,NULL,NULL,NULL," 30722,12,49,101,22/6/2018 5:2:41",NULL,NULL,7/2/2018 22:24
120966,12,NULL,186,Bhabha Point,RSSD,49,6/22/2018 5:04,30723,NULL,NULL,NULL,NULL,NULL," 30723,12,49,186,22/6/2018 5:4:41",NULL,NULL,7/2/2018 22:24
120967,12,NULL,88,Bhabha Point,RSSD,49,6/22/2018 5:06,30724,NULL,NULL,NULL,NULL,NULL," 30724,12,49,88,22/6/2018 5:6:41",NULL,NULL,7/2/2018 22:24
120968,12,NULL,96,Bhabha Point,RSSD,49,6/22/2018 5:08,30725,NULL,NULL,NULL,NULL,NULL," 30725,12,49,96,22/6/2018 5:8:41",NULL,NULL,7/2/2018 22:24
120969,12,NULL,101,Bhabha Point,RSSD,49,6/22/2018 5:10,30726,NULL,NULL,NULL,NULL,NULL," 30726,12,49,101,22/6/2018 5:10:41",NULL,NULL,7/2/2018 22:24
120970,12,NULL,49,Bhabha Point,RSSD,49,6/22/2018 5:12,30727,NULL,NULL,NULL,NULL,NULL," 30727,12,49,49,22/6/2018 5:12:41",NULL,NULL,7/2/2018 22:24
120971,12,NULL,51,Bhabha Point,RSSD,49,6/22/2018 5:14,30728,NULL,NULL,NULL,NULL,NULL," 30728,12,49,51,22/6/2018 5:14:41",NULL,NULL,7/2/2018 22:24
120972,12,NULL,69,Bhabha Point,RSSD,49,6/22/2018 5:16,30729,NULL,NULL,NULL,NULL,NULL," 30729,12,49,69,22/6/2018 5:16:41",NULL,NULL,7/2/2018 22:24
120973,12,NULL,51,Bhabha Point,RSSD,49,6/22/2018 5:18,30730,NULL,NULL,NULL,NULL,NULL," 30730,12,49,51,22/6/2018 5:18:41",NULL,NULL,7/2/2018 22:24
120974,12,NULL,63,Bhabha Point,RSSD,49,6/22/2018 5:20,30731,NULL,NULL,NULL,NULL,NULL," 30731,12,49,63,22/6/2018 5:20:41",NULL,NULL,7/2/2018 22:24
120975,12,NULL,62,Bhabha Point,RSSD,49,6/22/2018 5:22,30732,NULL,NULL,NULL,NULL,NULL," 30732,12,49,62,22/6/2018 5:22:41",NULL,NULL,7/2/2018 22:24
120976,12,NULL,56,Bhabha Point,RSSD,49,6/22/2018 5:24,30733,NULL,NULL,NULL,NULL,NULL," 30733,12,49,56,22/6/2018 5:24:41",NULL,NULL,7/2/2018 22:24
120977,12,NULL,67,Bhabha Point,RSSD,49,6/22/2018 5:26,30734,NULL,NULL,NULL,NULL,NULL," 30734,12,49,67,22/6/2018 5:26:41",NULL,NULL,7/2/2018 22:24
120978,12,NULL,88,Bhabha Point,RSSD,49,6/22/2018 5:28,30735,NULL,NULL,NULL,NULL,NULL," 30735,12,49,88,22/6/2018 5:28:41",NULL,NULL,7/2/2018 22:24
120979,12,NULL,65,Bhabha Point,RSSD,49,6/22/2018 5:30,30736,NULL,NULL,NULL,NULL,NULL," 30736,12,49,65,22/6/2018 5:30:41",NULL,NULL,7/2/2018 22:24
120980,12,NULL,67,Bhabha Point,RSSD,49,6/22/2018 5:32,30737,NULL,NULL,NULL,NULL,NULL," 30737,12,49,67,22/6/2018 5:32:41",NULL,NULL,7/2/2018 22:24
120983,12,NULL,76,Bhabha Point,RSSD,49,6/22/2018 5:34,30738,NULL,NULL,NULL,NULL,NULL," 30738,12,49,76,22/6/2018 5:34:41",NULL,NULL,7/2/2018 22:24
120984,12,NULL,84,Bhabha Point,RSSD,49,6/22/2018 5:36,30739,NULL,NULL,NULL,NULL,NULL," 30739,12,49,84,22/6/2018 5:36:41",NULL,NULL,7/2/2018 22:24
120985,12,NULL,65,Bhabha Point,RSSD,49,6/22/2018 5:38,30740,NULL,NULL,NULL,NULL,NULL," 30740,12,49,65,22/6/2018 5:38:41",NULL,NULL,7/2/2018 22:24
120986,12,NULL,100,Bhabha Point,RSSD,49,6/22/2018 5:40,30741,NULL,NULL,NULL,NULL,NULL," 30741,12,49,100,22/6/2018 5:40:41",NULL,NULL,7/2/2018 22:24
120987,12,NULL,77,Bhabha Point,RSSD,49,6/22/2018 5:42,30742,NULL,NULL,NULL,NULL,NULL," 30742,12,49,77,22/6/2018 5:42:41",NULL,NULL,7/2/2018 22:24
120988,12,NULL,65,Bhabha Point,RSSD,49,6/22/2018 5:44,30743,NULL,NULL,NULL,NULL,NULL," 30743,12,49,65,22/6/2018 5:44:41",NULL,NULL,7/2/2018 22:24
120989,12,NULL,33,Bhabha Point,RSSD,49,6/22/2018 5:46,30744,NULL,NULL,NULL,NULL,NULL," 30744,12,49,33,22/6/2018 5:46:41",NULL,NULL,7/2/2018 22:24
120990,12,NULL,70,Bhabha Point,RSSD,49,6/22/2018 5:48,30745,NULL,NULL,NULL,NULL,NULL," 30745,12,49,70,22/6/2018 5:48:41",NULL,NULL,7/2/2018 22:24
120991,12,NULL,90,Bhabha Point,RSSD,49,6/22/2018 5:50,30746,NULL,NULL,NULL,NULL,NULL," 30746,12,49,90,22/6/2018 5:50:41",NULL,NULL,7/2/2018 22:24
120992,12,NULL,68,Bhabha Point,RSSD,49,6/22/2018 5:52,30747,NULL,NULL,NULL,NULL,NULL," 30747,12,49,68,22/6/2018 5:52:41",NULL,NULL,7/2/2018 22:24
120993,12,NULL,75,Bhabha Point,RSSD,49,6/22/2018 5:54,30748,NULL,NULL,NULL,NULL,NULL," 30748,12,49,75,22/6/2018 5:54:41",NULL,NULL,7/2/2018 22:24
120994,12,NULL,58,Bhabha Point,RSSD,49,6/22/2018 5:56,30749,NULL,NULL,NULL,NULL,NULL," 30749,12,49,58,22/6/2018 5:56:41",NULL,NULL,7/2/2018 22:24
120995,12,NULL,52,Bhabha Point,RSSD,49,6/22/2018 5:58,30750,NULL,NULL,NULL,NULL,NULL," 30750,12,49,52,22/6/2018 5:58:41",NULL,NULL,7/2/2018 22:24
120996,12,NULL,76,Bhabha Point,RSSD,49,6/22/2018 6:00,30751,NULL,NULL,NULL,NULL,NULL," 30751,12,49,76,22/6/2018 6:0:41",NULL,NULL,7/2/2018 22:24
120997,12,NULL,90,Bhabha Point,RSSD,49,6/22/2018 6:02,30752,NULL,NULL,NULL,NULL,NULL," 30752,12,49,90,22/6/2018 6:2:41",NULL,NULL,7/2/2018 22:24
120998,12,NULL,47,Bhabha Point,RSSD,49,6/22/2018 6:04,30753,NULL,NULL,NULL,NULL,NULL," 30753,12,49,47,22/6/2018 6:4:41",NULL,NULL,7/2/2018 22:24
120999,12,NULL,46,Bhabha Point,RSSD,49,6/22/2018 6:06,30754,NULL,NULL,NULL,NULL,NULL," 30754,12,49,46,22/6/2018 6:6:41",NULL,NULL,7/2/2018 22:24
121000,12,NULL,65,Bhabha Point,RSSD,49,6/22/2018 6:08,30755,NULL,NULL,NULL,NULL,NULL," 30755,12,49,65,22/6/2018 6:8:41",NULL,NULL,7/2/2018 22:24
121001,12,NULL,35,Bhabha Point,RSSD,49,6/22/2018 6:10,30756,NULL,NULL,NULL,NULL,NULL," 30756,12,49,35,22/6/2018 6:10:41",NULL,NULL,7/2/2018 22:24
121002,12,NULL,90,Bhabha Point,RSSD,49,6/22/2018 6:12,30757,NULL,NULL,NULL,NULL,NULL," 30757,12,49,90,22/6/2018 6:12:41",NULL,NULL,7/2/2018 22:24
121003,12,NULL,56,Bhabha Point,RSSD,49,6/22/2018 6:14,30758,NULL,NULL,NULL,NULL,NULL," 30758,12,49,56,22/6/2018 6:14:41",NULL,NULL,7/2/2018 22:24
121004,12,NULL,77,Bhabha Point,RSSD,49,6/22/2018 6:16,30759,NULL,NULL,NULL,NULL,NULL," 30759,12,49,77,22/6/2018 6:16:40",NULL,NULL,7/2/2018 22:24
121005,12,NULL,50,Bhabha Point,RSSD,49,6/22/2018 6:18,30760,NULL,NULL,NULL,NULL,NULL," 30760,12,49,50,22/6/2018 6:18:40",NULL,NULL,7/2/2018 22:24
121006,12,NULL,53,Bhabha Point,RSSD,49,6/22/2018 6:20,30761,NULL,NULL,NULL,NULL,NULL," 30761,12,49,53,22/6/2018 6:20:40",NULL,NULL,7/2/2018 22:24
121007,12,NULL,64,Bhabha Point,RSSD,49,6/22/2018 6:22,30762,NULL,NULL,NULL,NULL,NULL," 30762,12,49,64,22/6/2018 6:22:40",NULL,NULL,7/2/2018 22:24
121008,12,NULL,61,Bhabha Point,RSSD,49,6/22/2018 6:24,30763,NULL,NULL,NULL,NULL,NULL," 30763,12,49,61,22/6/2018 6:24:40",NULL,NULL,7/2/2018 22:24
121009,12,NULL,58,Bhabha Point,RSSD,49,6/22/2018 6:26,30764,NULL,NULL,NULL,NULL,NULL," 30764,12,49,58,22/6/2018 6:26:40",NULL,NULL,7/2/2018 22:24
121010,12,NULL,57,Bhabha Point,RSSD,49,6/22/2018 6:28,30765,NULL,NULL,NULL,NULL,NULL," 30765,12,49,57,22/6/2018 6:28:40",NULL,NULL,7/2/2018 22:24
121011,12,NULL,54,Bhabha Point,RSSD,49,6/22/2018 6:30,30766,NULL,NULL,NULL,NULL,NULL," 30766,12,49,54,22/6/2018 6:30:40",NULL,NULL,7/2/2018 22:24
121012,12,NULL,33,Bhabha Point,RSSD,49,6/22/2018 6:32,30767,NULL,NULL,NULL,NULL,NULL," 30767,12,49,33,22/6/2018 6:32:40",NULL,NULL,7/2/2018 22:24
121013,12,NULL,75,Bhabha Point,RSSD,49,6/22/2018 6:34,30768,NULL,NULL,NULL,NULL,NULL," 30768,12,49,75,22/6/2018 6:34:40",NULL,NULL,7/2/2018 22:24
121014,12,NULL,51,Bhabha Point,RSSD,49,6/22/2018 6:36,30769,NULL,NULL,NULL,NULL,NULL," 30769,12,49,51,22/6/2018 6:36:40",NULL,NULL,7/2/2018 22:24
121015,12,NULL,68,Bhabha Point,RSSD,49,6/22/2018 6:38,30770,NULL,NULL,NULL,NULL,NULL," 30770,12,49,68,22/6/2018 6:38:40",NULL,NULL,7/2/2018 22:24
121016,12,NULL,38,Bhabha Point,RSSD,49,6/22/2018 6:40,30771,NULL,NULL,NULL,NULL,NULL," 30771,12,49,38,22/6/2018 6:40:40",NULL,NULL,7/2/2018 22:24
121017,12,NULL,51,Bhabha Point,RSSD,49,6/22/2018 6:42,30772,NULL,NULL,NULL,NULL,NULL," 30772,12,49,51,22/6/2018 6:42:40",NULL,NULL,7/2/2018 22:24
121018,12,NULL,70,Bhabha Point,RSSD,49,6/22/2018 6:44,30773,NULL,NULL,NULL,NULL,NULL," 30773,12,49,70,22/6/2018 6:44:40",NULL,NULL,7/2/2018 22:24
121019,12,NULL,76,Bhabha Point,RSSD,49,6/22/2018 6:46,30774,NULL,NULL,NULL,NULL,NULL," 30774,12,49,76,22/6/2018 6:46:40",NULL,NULL,7/2/2018 22:24
121020,12,NULL,53,Bhabha Point,RSSD,49,6/22/2018 6:48,30775,NULL,NULL,NULL,NULL,NULL," 30775,12,49,53,22/6/2018 6:48:40",NULL,NULL,7/2/2018 22:24
121021,12,NULL,46,Bhabha Point,RSSD,49,6/22/2018 6:50,30776,NULL,NULL,NULL,NULL,NULL," 30776,12,49,46,22/6/2018 6:50:40",NULL,NULL,7/2/2018 22:24
121022,12,NULL,69,Bhabha Point,RSSD,49,6/22/2018 6:52,30777,NULL,NULL,NULL,NULL,NULL," 30777,12,49,69,22/6/2018 6:52:40",NULL,NULL,7/2/2018 22:24
121023,12,NULL,54,Bhabha Point,RSSD,49,6/22/2018 6:54,30778,NULL,NULL,NULL,NULL,NULL," 30778,12,49,54,22/6/2018 6:54:40",NULL,NULL,7/2/2018 22:25
121024,12,NULL,61,Bhabha Point,RSSD,49,6/22/2018 6:56,30779,NULL,NULL,NULL,NULL,NULL," 30779,12,49,61,22/6/2018 6:56:40",NULL,NULL,7/2/2018 22:25
121025,12,NULL,61,Bhabha Point,RSSD,49,6/22/2018 6:58,30780,NULL,NULL,NULL,NULL,NULL," 30780,12,49,61,22/6/2018 6:58:40",NULL,NULL,7/2/2018 22:25
121026,12,NULL,54,Bhabha Point,RSSD,49,6/22/2018 7:00,30781,NULL,NULL,NULL,NULL,NULL," 30781,12,49,54,22/6/2018 7:0:40",NULL,NULL,7/2/2018 22:25
121027,12,NULL,78,Bhabha Point,RSSD,49,6/22/2018 7:02,30782,NULL,NULL,NULL,NULL,NULL," 30782,12,49,78,22/6/2018 7:2:40",NULL,NULL,7/2/2018 22:25
121028,12,NULL,71,Bhabha Point,RSSD,49,6/22/2018 7:04,30783,NULL,NULL,NULL,NULL,NULL," 30783,12,49,71,22/6/2018 7:4:40",NULL,NULL,7/2/2018 22:25
121029,12,NULL,41,Bhabha Point,RSSD,49,6/22/2018 7:06,30784,NULL,NULL,NULL,NULL,NULL," 30784,12,49,41,22/6/2018 7:6:40",NULL,NULL,7/2/2018 22:25
121030,12,NULL,74,Bhabha Point,RSSD,49,6/22/2018 7:08,30785,NULL,NULL,NULL,NULL,NULL," 30785,12,49,74,22/6/2018 7:8:40",NULL,NULL,7/2/2018 22:25
121031,12,NULL,61,Bhabha Point,RSSD,49,6/22/2018 7:10,30786,NULL,NULL,NULL,NULL,NULL," 30786,12,49,61,22/6/2018 7:10:40",NULL,NULL,7/2/2018 22:25
121032,12,NULL,85,Bhabha Point,RSSD,49,6/22/2018 7:12,30787,NULL,NULL,NULL,NULL,NULL," 30787,12,49,85,22/6/2018 7:12:40",NULL,NULL,7/2/2018 22:25
121033,12,NULL,83,Bhabha Point,RSSD,49,6/22/2018 7:14,30788,NULL,NULL,NULL,NULL,NULL," 30788,12,49,83,22/6/2018 7:14:40",NULL,NULL,7/2/2018 22:25
121034,12,NULL,56,Bhabha Point,RSSD,49,6/22/2018 7:16,30789,NULL,NULL,NULL,NULL,NULL," 30789,12,49,56,22/6/2018 7:16:40",NULL,NULL,7/2/2018 22:25
121035,12,NULL,67,Bhabha Point,RSSD,49,6/22/2018 7:18,30790,NULL,NULL,NULL,NULL,NULL," 30790,12,49,67,22/6/2018 7:18:40",NULL,NULL,7/2/2018 22:25
121036,12,NULL,100,Bhabha Point,RSSD,49,6/22/2018 7:20,30791,NULL,NULL,NULL,NULL,NULL," 30791,12,49,100,22/6/2018 7:20:40",NULL,NULL,7/2/2018 22:25
121037,12,NULL,104,Bhabha Point,RSSD,49,6/22/2018 7:22,30792,NULL,NULL,NULL,NULL,NULL," 30792,12,49,104,22/6/2018 7:22:40",NULL,NULL,7/2/2018 22:25
121038,12,NULL,56,Bhabha Point,RSSD,49,6/22/2018 7:24,30793,NULL,NULL,NULL,NULL,NULL," 30793,12,49,56,22/6/2018 7:24:40",NULL,NULL,7/2/2018 22:25
121039,12,NULL,57,Bhabha Point,RSSD,49,6/22/2018 7:26,30794,NULL,NULL,NULL,NULL,NULL," 30794,12,49,57,22/6/2018 7:26:40",NULL,NULL,7/2/2018 22:25
121040,12,NULL,63,Bhabha Point,RSSD,49,6/22/2018 7:28,30795,NULL,NULL,NULL,NULL,NULL," 30795,12,49,63,22/6/2018 7:28:40",NULL,NULL,7/2/2018 22:25
121041,12,NULL,78,Bhabha Point,RSSD,49,6/22/2018 7:30,30796,NULL,NULL,NULL,NULL,NULL," 30796,12,49,78,22/6/2018 7:30:40",NULL,NULL,7/2/2018 22:25
121042,12,NULL,72,Bhabha Point,RSSD,49,6/22/2018 7:32,30797,NULL,NULL,NULL,NULL,NULL," 30797,12,49,72,22/6/2018 7:32:40",NULL,NULL,7/2/2018 22:25
121043,12,NULL,46,Bhabha Point,RSSD,49,6/22/2018 7:34,30798,NULL,NULL,NULL,NULL,NULL," 30798,12,49,46,22/6/2018 7:34:40",NULL,NULL,7/2/2018 22:25
121044,12,NULL,72,Bhabha Point,RSSD,49,6/22/2018 7:36,30799,NULL,NULL,NULL,NULL,NULL," 30799,12,49,72,22/6/2018 7:36:40",NULL,NULL,7/2/2018 22:25
121045,12,NULL,58,Bhabha Point,RSSD,49,6/22/2018 7:38,30800,NULL,NULL,NULL,NULL,NULL," 30800,12,49,58,22/6/2018 7:38:40",NULL,NULL,7/2/2018 22:25
121046,12,NULL,73,Bhabha Point,RSSD,49,6/22/2018 7:40,30801,NULL,NULL,NULL,NULL,NULL," 30801,12,49,73,22/6/2018 7:40:40",NULL,NULL,7/2/2018 22:25
121047,12,NULL,63,Bhabha Point,RSSD,49,6/22/2018 7:42,30802,NULL,NULL,NULL,NULL,NULL," 30802,12,49,63,22/6/2018 7:42:40",NULL,NULL,7/2/2018 22:25
121048,12,NULL,72,Bhabha Point,RSSD,49,6/22/2018 7:44,30803,NULL,NULL,NULL,NULL,NULL," 30803,12,49,72,22/6/2018 7:44:40",NULL,NULL,7/2/2018 22:25
121049,12,NULL,58,Bhabha Point,RSSD,49,6/22/2018 7:46,30804,NULL,NULL,NULL,NULL,NULL," 30804,12,49,58,22/6/2018 7:46:40",NULL,NULL,7/2/2018 22:25
121050,12,NULL,82,Bhabha Point,RSSD,49,6/22/2018 7:48,30805,NULL,NULL,NULL,NULL,NULL," 30805,12,49,82,22/6/2018 7:48:40",NULL,NULL,7/2/2018 22:25
121051,12,NULL,87,Bhabha Point,RSSD,49,6/22/2018 7:50,30806,NULL,NULL,NULL,NULL,NULL," 30806,12,49,87,22/6/2018 7:50:40",NULL,NULL,7/2/2018 22:25
121052,12,NULL,60,Bhabha Point,RSSD,49,6/22/2018 7:52,30807,NULL,NULL,NULL,NULL,NULL," 30807,12,49,60,22/6/2018 7:52:40",NULL,NULL,7/2/2018 22:25
121053,12,NULL,43,Bhabha Point,RSSD,49,6/22/2018 7:54,30808,NULL,NULL,NULL,NULL,NULL," 30808,12,49,43,22/6/2018 7:54:40",NULL,NULL,7/2/2018 22:25
121054,12,NULL,93,Bhabha Point,RSSD,49,6/22/2018 7:56,30809,NULL,NULL,NULL,NULL,NULL," 30809,12,49,93,22/6/2018 7:56:40",NULL,NULL,7/2/2018 22:25
121055,12,NULL,55,Bhabha Point,RSSD,49,6/22/2018 7:58,30810,NULL,NULL,NULL,NULL,NULL," 30810,12,49,55,22/6/2018 7:58:40",NULL,NULL,7/2/2018 22:25
121056,12,NULL,97,Bhabha Point,RSSD,49,6/22/2018 8:00,30811,NULL,NULL,NULL,NULL,NULL," 30811,12,49,97,22/6/2018 8:0:40",NULL,NULL,7/2/2018 22:25
121057,12,NULL,63,Bhabha Point,RSSD,49,6/22/2018 8:02,30812,NULL,NULL,NULL,NULL,NULL," 30812,12,49,63,22/6/2018 8:2:40",NULL,NULL,7/2/2018 22:25
121058,12,NULL,54,Bhabha Point,RSSD,49,6/22/2018 8:04,30813,NULL,NULL,NULL,NULL,NULL," 30813,12,49,54,22/6/2018 8:4:40",NULL,NULL,7/2/2018 22:25
121059,12,NULL,67,Bhabha Point,RSSD,49,6/22/2018 8:06,30814,NULL,NULL,NULL,NULL,NULL," 30814,12,49,67,22/6/2018 8:6:40",NULL,NULL,7/2/2018 22:25
121060,12,NULL,91,Bhabha Point,RSSD,49,6/22/2018 8:08,30815,NULL,NULL,NULL,NULL,NULL," 30815,12,49,91,22/6/2018 8:8:40",NULL,NULL,7/2/2018 22:25
121061,12,NULL,70,Bhabha Point,RSSD,49,6/22/2018 8:10,30816,NULL,NULL,NULL,NULL,NULL," 30816,12,49,70,22/6/2018 8:10:40",NULL,NULL,7/2/2018 22:25
121062,12,NULL,58,Bhabha Point,RSSD,49,6/22/2018 8:12,30817,NULL,NULL,NULL,NULL,NULL," 30817,12,49,58,22/6/2018 8:12:40",NULL,NULL,7/2/2018 22:25
121063,12,NULL,48,Bhabha Point,RSSD,49,6/22/2018 8:14,30818,NULL,NULL,NULL,NULL,NULL," 30818,12,49,48,22/6/2018 8:14:40",NULL,NULL,7/2/2018 22:25
121064,12,NULL,57,Bhabha Point,RSSD,49,6/22/2018 8:16,30819,NULL,NULL,NULL,NULL,NULL," 30819,12,49,57,22/6/2018 8:16:40",NULL,NULL,7/2/2018 22:25
121065,12,NULL,57,Bhabha Point,RSSD,49,6/22/2018 8:18,30820,NULL,NULL,NULL,NULL,NULL," 30820,12,49,57,22/6/2018 8:18:40",NULL,NULL,7/2/2018 22:25
121066,12,NULL,84,Bhabha Point,RSSD,49,6/22/2018 8:20,30821,NULL,NULL,NULL,NULL,NULL," 30821,12,49,84,22/6/2018 8:20:40",NULL,NULL,7/2/2018 22:25
121067,12,NULL,59,Bhabha Point,RSSD,49,6/22/2018 8:22,30822,NULL,NULL,NULL,NULL,NULL," 30822,12,49,59,22/6/2018 8:22:40",NULL,NULL,7/2/2018 22:25
121068,12,NULL,72,Bhabha Point,RSSD,49,6/22/2018 8:24,30823,NULL,NULL,NULL,NULL,NULL," 30823,12,49,72,22/6/2018 8:24:40",NULL,NULL,7/2/2018 22:25
121069,12,NULL,45,Bhabha Point,RSSD,49,6/22/2018 8:26,30824,NULL,NULL,NULL,NULL,NULL," 30824,12,49,45,22/6/2018 8:26:40",NULL,NULL,7/2/2018 22:25
121070,12,NULL,69,Bhabha Point,RSSD,49,6/22/2018 8:28,30825,NULL,NULL,NULL,NULL,NULL," 30825,12,49,69,22/6/2018 8:28:40",NULL,NULL,7/2/2018 22:25
121071,12,NULL,82,Bhabha Point,RSSD,49,6/22/2018 8:30,30826,NULL,NULL,NULL,NULL,NULL," 30826,12,49,82,22/6/2018 8:30:40",NULL,NULL,7/2/2018 22:25
121072,12,NULL,80,Bhabha Point,RSSD,49,6/22/2018 8:32,30827,NULL,NULL,NULL,NULL,NULL," 30827,12,49,80,22/6/2018 8:32:40",NULL,NULL,7/2/2018 22:25
121073,12,NULL,97,Bhabha Point,RSSD,49,6/22/2018 8:34,30828,NULL,NULL,NULL,NULL,NULL," 30828,12,49,97,22/6/2018 8:34:40",NULL,NULL,7/2/2018 22:25
121074,12,NULL,95,Bhabha Point,RSSD,49,6/22/2018 8:36,30829,NULL,NULL,NULL,NULL,NULL," 30829,12,49,95,22/6/2018 8:36:40",NULL,NULL,7/2/2018 22:25
121075,12,NULL,81,Bhabha Point,RSSD,49,6/22/2018 8:38,30830,NULL,NULL,NULL,NULL,NULL," 30830,12,49,81,22/6/2018 8:38:40",NULL,NULL,7/2/2018 22:25
121076,12,NULL,26,Bhabha Point,RSSD,49,6/22/2018 8:40,30831,NULL,NULL,NULL,NULL,NULL," 30831,12,49,26,22/6/2018 8:40:40",NULL,NULL,7/2/2018 22:25
121077,12,NULL,91,Bhabha Point,RSSD,49,6/22/2018 8:42,30832,NULL,NULL,NULL,NULL,NULL," 30832,12,49,91,22/6/2018 8:42:40",NULL,NULL,7/2/2018 22:25
121078,12,NULL,53,Bhabha Point,RSSD,49,6/22/2018 8:44,30833,NULL,NULL,NULL,NULL,NULL," 30833,12,49,53,22/6/2018 8:44:40",NULL,NULL,7/2/2018 22:25
121079,12,NULL,61,Bhabha Point,RSSD,49,6/22/2018 8:46,30834,NULL,NULL,NULL,NULL,NULL," 30834,12,49,61,22/6/2018 8:46:40",NULL,NULL,7/2/2018 22:25
121080,12,NULL,54,Bhabha Point,RSSD,49,6/22/2018 8:48,30835,NULL,NULL,NULL,NULL,NULL," 30835,12,49,54,22/6/2018 8:48:40",NULL,NULL,7/2/2018 22:25
121081,12,NULL,96,Bhabha Point,RSSD,49,6/22/2018 8:50,30836,NULL,NULL,NULL,NULL,NULL," 30836,12,49,96,22/6/2018 8:50:40",NULL,NULL,7/2/2018 22:25
121082,12,NULL,60,Bhabha Point,RSSD,49,6/22/2018 8:52,30837,NULL,NULL,NULL,NULL,NULL," 30837,12,49,60,22/6/2018 8:52:40",NULL,NULL,7/2/2018 22:25
121083,12,NULL,50,Bhabha Point,RSSD,49,6/22/2018 8:54,30838,NULL,NULL,NULL,NULL,NULL," 30838,12,49,50,22/6/2018 8:54:40",NULL,NULL,7/2/2018 22:25
121084,12,NULL,57,Bhabha Point,RSSD,49,6/22/2018 8:56,30839,NULL,NULL,NULL,NULL,NULL," 30839,12,49,57,22/6/2018 8:56:40",NULL,NULL,7/2/2018 22:25
121085,12,NULL,77,Bhabha Point,RSSD,49,6/22/2018 8:58,30840,NULL,NULL,NULL,NULL,NULL," 30840,12,49,77,22/6/2018 8:58:40",NULL,NULL,7/2/2018 22:25
121086,12,NULL,62,Bhabha Point,RSSD,49,6/22/2018 9:00,30841,NULL,NULL,NULL,NULL,NULL," 30841,12,49,62,22/6/2018 9:0:40",NULL,NULL,7/2/2018 22:25
121087,12,NULL,50,Bhabha Point,RSSD,49,6/22/2018 9:02,30842,NULL,NULL,NULL,NULL,NULL," 30842,12,49,50,22/6/2018 9:2:40",NULL,NULL,7/2/2018 22:25
121088,12,NULL,66,Bhabha Point,RSSD,49,6/22/2018 9:04,30843,NULL,NULL,NULL,NULL,NULL," 30843,12,49,66,22/6/2018 9:4:40",NULL,NULL,7/2/2018 22:25
121089,12,NULL,66,Bhabha Point,RSSD,49,6/22/2018 9:06,30844,NULL,NULL,NULL,NULL,NULL," 30844,12,49,66,22/6/2018 9:6:40",NULL,NULL,7/2/2018 22:25
121090,12,NULL,61,Bhabha Point,RSSD,49,6/22/2018 9:08,30845,NULL,NULL,NULL,NULL,NULL," 30845,12,49,61,22/6/2018 9:8:40",NULL,NULL,7/2/2018 22:25
