RadiationLevel,DateTime
54,6/22/2018 23:24
74,6/22/2018 23:26
68,6/22/2018 23:28
67,6/22/2018 23:30
50,6/22/2018 23:32
65,6/22/2018 23:34
68,6/22/2018 23:36
65,6/22/2018 23:38
65,6/22/2018 23:40
41,6/22/2018 23:42
72,6/22/2018 23:44
48,6/22/2018 23:46
55,6/22/2018 23:48
68,6/22/2018 23:50
50,6/22/2018 23:52
55,6/22/2018 23:54
60,6/22/2018 23:56
47,6/22/2018 23:58
