RadiationLevel,DateTime
130,6/22/2018 21:24
149,6/22/2018 21:26
197,6/22/2018 21:28
176,6/22/2018 21:30
160,6/22/2018 21:32
146,6/22/2018 21:34
167,6/22/2018 21:36
78,6/22/2018 21:38
128,6/22/2018 21:40
104,6/22/2018 21:42
152,6/22/2018 21:44
132,6/22/2018 21:46
213,6/22/2018 21:48
93,6/22/2018 21:50
149,6/22/2018 21:52
98,6/22/2018 21:54
136,6/22/2018 21:56
102,6/22/2018 21:58
63,6/22/2018 22:00
98,6/22/2018 22:02
181,6/22/2018 22:04
188,6/22/2018 22:06
137,6/22/2018 22:08
108,6/22/2018 22:10
147,6/22/2018 22:12
135,6/22/2018 22:14
154,6/22/2018 22:16
144,6/22/2018 22:18
148,6/22/2018 22:20
107,6/22/2018 22:22
141,6/22/2018 22:24
157,6/22/2018 22:26
111,6/22/2018 22:28
104,6/22/2018 22:30
129,6/22/2018 22:32
131,6/22/2018 22:34
167,6/22/2018 22:36
194,6/22/2018 22:38
196,6/22/2018 22:40
141,6/22/2018 22:42
110,6/22/2018 22:44
151,6/22/2018 22:46
99,6/22/2018 22:48
156,6/22/2018 22:50
130,6/22/2018 22:52
139,6/22/2018 22:54
205,6/22/2018 22:56
145,6/22/2018 22:58
154,6/22/2018 23:00
133,6/22/2018 23:02
132,6/22/2018 23:04
105,6/22/2018 23:06
126,6/22/2018 23:08
147,6/22/2018 23:10
119,6/22/2018 23:12
140,6/22/2018 23:14
117,6/22/2018 23:16
108,6/22/2018 23:18
116,6/22/2018 23:20
326,6/22/2018 23:22
266,6/22/2018 23:24
193,6/22/2018 23:26
201,6/22/2018 23:28
287,6/22/2018 23:30
209,6/22/2018 23:32
209,6/22/2018 23:34
152,6/22/2018 23:36
156,6/22/2018 23:38
98,6/22/2018 23:40
104,6/22/2018 23:42
65,6/22/2018 23:44
151,6/22/2018 23:46
104,6/22/2018 23:48
143,6/22/2018 23:50
144,6/22/2018 23:52
141,6/22/2018 23:54
152,6/22/2018 23:56
92,6/22/2018 23:58
